customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,owns_car,tenure,age,address,postcode,state,property_valuation,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
37,Laurie,Dwerryhouse,Female,46,Social Worker,Health,High Net Worth,No,16.0,32.0,54 Sage Plaza,4726.0,QLD,1.0,2017-09-12,False,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2006-10-01
37,Laurie,Dwerryhouse,Female,46,Social Worker,Health,High Net Worth,No,16.0,32.0,54 Sage Plaza,4726.0,QLD,1.0,2017-05-07,False,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-15
37,Laurie,Dwerryhouse,Female,46,Social Worker,Health,High Net Worth,No,16.0,32.0,54 Sage Plaza,4726.0,QLD,1.0,2017-03-05,True,Approved,Solex,Standard,low,medium,1289.85,74.51,2007-12-11
37,Laurie,Dwerryhouse,Female,46,Social Worker,Health,High Net Worth,No,16.0,32.0,54 Sage Plaza,4726.0,QLD,1.0,2017-12-23,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2012-09-15
37,Laurie,Dwerryhouse,Female,46,Social Worker,Health,High Net Worth,No,16.0,32.0,54 Sage Plaza,4726.0,QLD,1.0,2017-11-09,True,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2011-01-10
38,Cordi,Merman,Female,37,Senior Cost Accountant,Financial Services,Affluent Customer,No,20.0,62.0,90 Lawn Parkway,4805.0,QLD,4.0,2017-11-10,False,Approved,Solex,Standard,low,medium,1289.85,74.51,2007-12-11
38,Cordi,Merman,Female,37,Senior Cost Accountant,Financial Services,Affluent Customer,No,20.0,62.0,90 Lawn Parkway,4805.0,QLD,4.0,2017-08-22,False,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2011-08-24
38,Cordi,Merman,Female,37,Senior Cost Accountant,Financial Services,Affluent Customer,No,20.0,62.0,90 Lawn Parkway,4805.0,QLD,4.0,2017-08-13,False,Approved,Solex,Standard,medium,medium,1163.89,589.27,2016-07-09
38,Cordi,Merman,Female,37,Senior Cost Accountant,Financial Services,Affluent Customer,No,20.0,62.0,90 Lawn Parkway,4805.0,QLD,4.0,2017-01-23,True,Approved,Solex,Standard,medium,medium,71.49,53.62,2012-12-02
39,Hunfredo,Smalley,Male,5,Assistant Media Planner,Entertainment,Mass Customer,No,22.0,38.0,38726 Ilene Crossing,2212.0,NSW,10.0,2017-11-26,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-02
39,Hunfredo,Smalley,Male,5,Assistant Media Planner,Entertainment,Mass Customer,No,22.0,38.0,38726 Ilene Crossing,2212.0,NSW,10.0,2017-08-28,False,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1999-07-20
39,Hunfredo,Smalley,Male,5,Assistant Media Planner,Entertainment,Mass Customer,No,22.0,38.0,38726 Ilene Crossing,2212.0,NSW,10.0,2017-09-23,False,Approved,Solex,Standard,high,medium,748.17,448.9,1991-11-10
39,Hunfredo,Smalley,Male,5,Assistant Media Planner,Entertainment,Mass Customer,No,22.0,38.0,38726 Ilene Crossing,2212.0,NSW,10.0,2017-01-19,False,Approved,Solex,Standard,medium,large,202.62,151.96,2016-03-29
39,Hunfredo,Smalley,Male,5,Assistant Media Planner,Entertainment,Mass Customer,No,22.0,38.0,38726 Ilene Crossing,2212.0,NSW,10.0,2017-02-07,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-02
39,Hunfredo,Smalley,Male,5,Assistant Media Planner,Entertainment,Mass Customer,No,22.0,38.0,38726 Ilene Crossing,2212.0,NSW,10.0,2017-09-16,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1999-06-23
39,Hunfredo,Smalley,Male,5,Assistant Media Planner,Entertainment,Mass Customer,No,22.0,38.0,38726 Ilene Crossing,2212.0,NSW,10.0,2017-08-04,False,Approved,Solex,Standard,low,medium,1289.85,74.51,2007-12-11
39,Hunfredo,Smalley,Male,5,Assistant Media Planner,Entertainment,Mass Customer,No,22.0,38.0,38726 Ilene Crossing,2212.0,NSW,10.0,2017-02-09,False,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-06-04
39,Hunfredo,Smalley,Male,5,Assistant Media Planner,Entertainment,Mass Customer,No,22.0,38.0,38726 Ilene Crossing,2212.0,NSW,10.0,2017-05-29,False,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2003-03-18
39,Hunfredo,Smalley,Male,5,Assistant Media Planner,Entertainment,Mass Customer,No,22.0,38.0,38726 Ilene Crossing,2212.0,NSW,10.0,2017-08-16,True,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2015-04-11
39,Hunfredo,Smalley,Male,5,Assistant Media Planner,Entertainment,Mass Customer,No,22.0,38.0,38726 Ilene Crossing,2212.0,NSW,10.0,2017-10-06,True,Approved,Solex,Standard,medium,large,1071.23,380.74,1996-04-05
39,Hunfredo,Smalley,Male,5,Assistant Media Planner,Entertainment,Mass Customer,No,22.0,38.0,38726 Ilene Crossing,2212.0,NSW,10.0,2017-11-24,False,Approved,Solex,Standard,medium,medium,1577.53,826.51,2011-03-16
40,Tomasine,Jerche,Female,91,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,No,14.0,36.0,3496 Brown Drive,2207.0,NSW,8.0,2017-05-09,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14
40,Tomasine,Jerche,Female,91,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,No,14.0,36.0,3496 Brown Drive,2207.0,NSW,8.0,2017-12-16,False,Approved,Solex,Standard,low,medium,1289.85,74.51,2007-12-11
40,Tomasine,Jerche,Female,91,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,No,14.0,36.0,3496 Brown Drive,2207.0,NSW,8.0,2017-07-26,True,Approved,Solex,Standard,medium,large,1071.23,380.74,1996-04-05
40,Tomasine,Jerche,Female,91,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,No,14.0,36.0,3496 Brown Drive,2207.0,NSW,8.0,2017-04-21,False,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1994-07-12
40,Tomasine,Jerche,Female,91,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,No,14.0,36.0,3496 Brown Drive,2207.0,NSW,8.0,2017-01-24,True,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-15
41,Basilius,Coupe,Male,64,Food Chemist,Health,Mass Customer,No,16.0,41.0,7188 Cody Way,3350.0,VIC,9.0,2017-04-15,True,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2015-08-10
41,Basilius,Coupe,Male,64,Food Chemist,Health,Mass Customer,No,16.0,41.0,7188 Cody Way,3350.0,VIC,9.0,2017-08-03,False,Cancelled,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-22
41,Basilius,Coupe,Male,64,Food Chemist,Health,Mass Customer,No,16.0,41.0,7188 Cody Way,3350.0,VIC,9.0,2017-02-22,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2016-02-04
41,Basilius,Coupe,Male,64,Food Chemist,Health,Mass Customer,No,16.0,41.0,7188 Cody Way,3350.0,VIC,9.0,2017-04-18,False,Approved,Solex,Standard,medium,medium,478.16,298.72,1993-06-23
41,Basilius,Coupe,Male,64,Food Chemist,Health,Mass Customer,No,16.0,41.0,7188 Cody Way,3350.0,VIC,9.0,2017-07-09,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1991-01-21
41,Basilius,Coupe,Male,64,Food Chemist,Health,Mass Customer,No,16.0,41.0,7188 Cody Way,3350.0,VIC,9.0,2017-01-24,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14
41,Basilius,Coupe,Male,64,Food Chemist,Health,Mass Customer,No,16.0,41.0,7188 Cody Way,3350.0,VIC,9.0,2017-12-01,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2015-05-21
41,Basilius,Coupe,Male,64,Food Chemist,Health,Mass Customer,No,16.0,41.0,7188 Cody Way,3350.0,VIC,9.0,2017-11-29,True,Approved,Solex,Standard,medium,large,202.62,151.96,2016-03-29
41,Basilius,Coupe,Male,64,Food Chemist,Health,Mass Customer,No,16.0,41.0,7188 Cody Way,3350.0,VIC,9.0,2017-11-14,True,Approved,Solex,Standard,medium,medium,100.35,75.26,1999-07-26
42,Chiquita,Durnall,Female,24,Accountant III,Manufacturing,Mass Customer,No,18.0,40.0,1 Claremont Park,3931.0,VIC,10.0,2017-02-01,True,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-10
42,Chiquita,Durnall,Female,24,Accountant III,Manufacturing,Mass Customer,No,18.0,40.0,1 Claremont Park,3931.0,VIC,10.0,2017-08-17,True,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-16
42,Chiquita,Durnall,Female,24,Accountant III,Manufacturing,Mass Customer,No,18.0,40.0,1 Claremont Park,3931.0,VIC,10.0,2017-06-03,False,Approved,Solex,Road,medium,medium,416.98,312.74,1997-05-10
42,Chiquita,Durnall,Female,24,Accountant III,Manufacturing,Mass Customer,No,18.0,40.0,1 Claremont Park,3931.0,VIC,10.0,2017-09-10,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-29
43,Indira,Belt,Female,38,Director of Sales,Retail,Mass Customer,No,5.0,34.0,60 Eagan Circle,4018.0,QLD,8.0,2017-01-04,False,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1997-02-09
43,Indira,Belt,Female,38,Director of Sales,Retail,Mass Customer,No,5.0,34.0,60 Eagan Circle,4018.0,QLD,8.0,2017-10-30,True,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2001-11-25
43,Indira,Belt,Female,38,Director of Sales,Retail,Mass Customer,No,5.0,34.0,60 Eagan Circle,4018.0,QLD,8.0,2017-07-09,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-06
43,Indira,Belt,Female,38,Director of Sales,Retail,Mass Customer,No,5.0,34.0,60 Eagan Circle,4018.0,QLD,8.0,2017-07-13,False,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-04
43,Indira,Belt,Female,38,Director of Sales,Retail,Mass Customer,No,5.0,34.0,60 Eagan Circle,4018.0,QLD,8.0,2017-08-14,False,Approved,Solex,Road,medium,medium,416.98,312.74,1997-05-10
43,Indira,Belt,Female,38,Director of Sales,Retail,Mass Customer,No,5.0,34.0,60 Eagan Circle,4018.0,QLD,8.0,2017-08-02,False,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1991-01-21
43,Indira,Belt,Female,38,Director of Sales,Retail,Mass Customer,No,5.0,34.0,60 Eagan Circle,4018.0,QLD,8.0,2017-01-18,False,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-08
43,Indira,Belt,Female,38,Director of Sales,Retail,Mass Customer,No,5.0,34.0,60 Eagan Circle,4018.0,QLD,8.0,2017-02-07,True,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1997-10-04
43,Indira,Belt,Female,38,Director of Sales,Retail,Mass Customer,No,5.0,34.0,60 Eagan Circle,4018.0,QLD,8.0,2017-10-10,False,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-06
44,Neron,Verick,Male,63,Assistant Media Planner,Entertainment,Affluent Customer,Yes,17.0,36.0,89314 Eagle Crest Center,4670.0,QLD,2.0,2017-05-24,False,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-16
44,Neron,Verick,Male,63,Assistant Media Planner,Entertainment,Affluent Customer,Yes,17.0,36.0,89314 Eagle Crest Center,4670.0,QLD,2.0,2017-11-24,True,Approved,Solex,Standard,low,medium,945.04,507.58,2011-03-16
44,Neron,Verick,Male,63,Assistant Media Planner,Entertainment,Affluent Customer,Yes,17.0,36.0,89314 Eagle Crest Center,4670.0,QLD,2.0,2017-04-28,True,Approved,Solex,Standard,medium,medium,1945.43,333.18,2004-07-25
44,Neron,Verick,Male,63,Assistant Media Planner,Entertainment,Affluent Customer,Yes,17.0,36.0,89314 Eagle Crest Center,4670.0,QLD,2.0,2017-09-29,False,Approved,Solex,Standard,medium,medium,441.49,84.99,2007-12-11
44,Neron,Verick,Male,63,Assistant Media Planner,Entertainment,Affluent Customer,Yes,17.0,36.0,89314 Eagle Crest Center,4670.0,QLD,2.0,2017-09-04,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2005-08-09
44,Neron,Verick,Male,63,Assistant Media Planner,Entertainment,Affluent Customer,Yes,17.0,36.0,89314 Eagle Crest Center,4670.0,QLD,2.0,2017-04-17,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2014-03-03
44,Neron,Verick,Male,63,Assistant Media Planner,Entertainment,Affluent Customer,Yes,17.0,36.0,89314 Eagle Crest Center,4670.0,QLD,2.0,2017-11-25,False,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,2013-09-16
45,Trace,Woodhead,Male,64,Senior Financial Analyst,Financial Services,Mass Customer,No,8.0,42.0,2028 Lakewood Place,2480.0,NSW,3.0,2017-07-09,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2010-05-05
45,Trace,Woodhead,Male,64,Senior Financial Analyst,Financial Services,Mass Customer,No,8.0,42.0,2028 Lakewood Place,2480.0,NSW,3.0,2017-08-19,False,Approved,Solex,Standard,medium,medium,71.49,53.62,2012-12-02
45,Trace,Woodhead,Male,64,Senior Financial Analyst,Financial Services,Mass Customer,No,8.0,42.0,2028 Lakewood Place,2480.0,NSW,3.0,2017-11-17,True,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2000-11-03
47,Matthew,Jeaycock,Male,51,Registered Nurse,Health,Affluent Customer,No,2.0,25.0,543 Killdeer Park,2322.0,NSW,4.0,2017-11-25,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14
47,Matthew,Jeaycock,Male,51,Registered Nurse,Health,Affluent Customer,No,2.0,25.0,543 Killdeer Park,2322.0,NSW,4.0,2017-07-26,True,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2014-03-03
47,Matthew,Jeaycock,Male,51,Registered Nurse,Health,Affluent Customer,No,2.0,25.0,543 Killdeer Park,2322.0,NSW,4.0,2017-07-15,True,Approved,Solex,Standard,medium,medium,1151.96,649.49,1999-12-04
47,Matthew,Jeaycock,Male,51,Registered Nurse,Health,Affluent Customer,No,2.0,25.0,543 Killdeer Park,2322.0,NSW,4.0,2017-01-17,False,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-21
47,Matthew,Jeaycock,Male,51,Registered Nurse,Health,Affluent Customer,No,2.0,25.0,543 Killdeer Park,2322.0,NSW,4.0,2017-03-10,False,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1999-06-23
47,Matthew,Jeaycock,Male,51,Registered Nurse,Health,Affluent Customer,No,2.0,25.0,543 Killdeer Park,2322.0,NSW,4.0,2017-08-22,False,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-06
47,Matthew,Jeaycock,Male,51,Registered Nurse,Health,Affluent Customer,No,2.0,25.0,543 Killdeer Park,2322.0,NSW,4.0,2017-03-15,True,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2003-09-10
50,Whitby,Schapero,Male,38,Account Executive,Manufacturing,Mass Customer,Yes,16.0,37.0,957 Veith Junction,2047.0,NSW,10.0,2017-12-04,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1992-10-11
50,Whitby,Schapero,Male,38,Account Executive,Manufacturing,Mass Customer,Yes,16.0,37.0,957 Veith Junction,2047.0,NSW,10.0,2017-04-27,True,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2000-05-22
50,Whitby,Schapero,Male,38,Account Executive,Manufacturing,Mass Customer,Yes,16.0,37.0,957 Veith Junction,2047.0,NSW,10.0,2017-07-22,True,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,2006-11-10
50,Whitby,Schapero,Male,38,Account Executive,Manufacturing,Mass Customer,Yes,16.0,37.0,957 Veith Junction,2047.0,NSW,10.0,2017-07-24,False,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2002-08-31
50,Whitby,Schapero,Male,38,Account Executive,Manufacturing,Mass Customer,Yes,16.0,37.0,957 Veith Junction,2047.0,NSW,10.0,2017-04-03,True,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1995-10-24
50,Whitby,Schapero,Male,38,Account Executive,Manufacturing,Mass Customer,Yes,16.0,37.0,957 Veith Junction,2047.0,NSW,10.0,2017-06-04,True,Approved,Solex,Touring,medium,large,2083.94,675.03,2004-08-07
50,Whitby,Schapero,Male,38,Account Executive,Manufacturing,Mass Customer,Yes,16.0,37.0,957 Veith Junction,2047.0,NSW,10.0,2017-01-17,False,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2012-04-10
51,Fidelio,Dilke,Male,68,Computer Systems Analyst II,Retail,Mass Customer,No,18.0,58.0,4853 Gulseth Avenue,4503.0,QLD,5.0,2017-08-22,False,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2011-01-10
51,Fidelio,Dilke,Male,68,Computer Systems Analyst II,Retail,Mass Customer,No,18.0,58.0,4853 Gulseth Avenue,4503.0,QLD,5.0,2017-01-01,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2004-08-17
51,Fidelio,Dilke,Male,68,Computer Systems Analyst II,Retail,Mass Customer,No,18.0,58.0,4853 Gulseth Avenue,4503.0,QLD,5.0,2017-01-08,True,Approved,Solex,Standard,medium,medium,1163.89,589.27,2016-07-09
51,Fidelio,Dilke,Male,68,Computer Systems Analyst II,Retail,Mass Customer,No,18.0,58.0,4853 Gulseth Avenue,4503.0,QLD,5.0,2017-09-17,True,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2006-05-22
51,Fidelio,Dilke,Male,68,Computer Systems Analyst II,Retail,Mass Customer,No,18.0,58.0,4853 Gulseth Avenue,4503.0,QLD,5.0,2017-02-12,False,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,2016-11-22
51,Fidelio,Dilke,Male,68,Computer Systems Analyst II,Retail,Mass Customer,No,18.0,58.0,4853 Gulseth Avenue,4503.0,QLD,5.0,2017-05-25,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2002-03-22
51,Fidelio,Dilke,Male,68,Computer Systems Analyst II,Retail,Mass Customer,No,18.0,58.0,4853 Gulseth Avenue,4503.0,QLD,5.0,2017-11-05,False,Approved,Solex,Standard,high,large,1842.92,1105.75,1995-10-24
51,Fidelio,Dilke,Male,68,Computer Systems Analyst II,Retail,Mass Customer,No,18.0,58.0,4853 Gulseth Avenue,4503.0,QLD,5.0,2017-11-03,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2005-08-09
53,Agnella,Gocke,Female,22,Software Test Engineer II,Financial Services,Mass Customer,No,16.0,63.0,62 Steensland Road,4350.0,QLD,3.0,2017-12-23,False,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-06
53,Agnella,Gocke,Female,22,Software Test Engineer II,Financial Services,Mass Customer,No,16.0,63.0,62 Steensland Road,4350.0,QLD,3.0,2017-01-07,True,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2000-11-03
53,Agnella,Gocke,Female,22,Software Test Engineer II,Financial Services,Mass Customer,No,16.0,63.0,62 Steensland Road,4350.0,QLD,3.0,2017-08-11,False,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2015-10-18
53,Agnella,Gocke,Female,22,Software Test Engineer II,Financial Services,Mass Customer,No,16.0,63.0,62 Steensland Road,4350.0,QLD,3.0,2017-02-20,True,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2012-04-10
53,Agnella,Gocke,Female,22,Software Test Engineer II,Financial Services,Mass Customer,No,16.0,63.0,62 Steensland Road,4350.0,QLD,3.0,2017-03-01,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2005-08-09
54,Loralyn,Wonfor,Female,2,Sales Associate,Property,Mass Customer,Yes,18.0,51.0,6 Homewood Avenue,2142.0,NSW,8.0,2017-10-07,True,Approved,Solex,Standard,medium,medium,1945.43,333.18,2004-07-25
54,Loralyn,Wonfor,Female,2,Sales Associate,Property,Mass Customer,Yes,18.0,51.0,6 Homewood Avenue,2142.0,NSW,8.0,2017-08-24,True,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2016-12-06
54,Loralyn,Wonfor,Female,2,Sales Associate,Property,Mass Customer,Yes,18.0,51.0,6 Homewood Avenue,2142.0,NSW,8.0,2017-02-25,True,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,1994-08-10
54,Loralyn,Wonfor,Female,2,Sales Associate,Property,Mass Customer,Yes,18.0,51.0,6 Homewood Avenue,2142.0,NSW,8.0,2017-10-12,True,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2003-02-16
54,Loralyn,Wonfor,Female,2,Sales Associate,Property,Mass Customer,Yes,18.0,51.0,6 Homewood Avenue,2142.0,NSW,8.0,2017-05-01,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2010-05-05
54,Loralyn,Wonfor,Female,2,Sales Associate,Property,Mass Customer,Yes,18.0,51.0,6 Homewood Avenue,2142.0,NSW,8.0,2017-03-13,False,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1991-11-10
54,Loralyn,Wonfor,Female,2,Sales Associate,Property,Mass Customer,Yes,18.0,51.0,6 Homewood Avenue,2142.0,NSW,8.0,2017-10-24,False,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2015-06-17
55,Linc,Jillions,Male,48,Paralegal,Financial Services,Affluent Customer,Yes,7.0,61.0,15 Almo Lane,2029.0,NSW,10.0,2017-09-22,False,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2000-11-03
55,Linc,Jillions,Male,48,Paralegal,Financial Services,Affluent Customer,Yes,7.0,61.0,15 Almo Lane,2029.0,NSW,10.0,2017-02-04,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,2006-02-02
55,Linc,Jillions,Male,48,Paralegal,Financial Services,Affluent Customer,Yes,7.0,61.0,15 Almo Lane,2029.0,NSW,10.0,2017-06-07,False,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,2006-11-10
55,Linc,Jillions,Male,48,Paralegal,Financial Services,Affluent Customer,Yes,7.0,61.0,15 Almo Lane,2029.0,NSW,10.0,2017-08-14,True,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2001-11-25
55,Linc,Jillions,Male,48,Paralegal,Financial Services,Affluent Customer,Yes,7.0,61.0,15 Almo Lane,2029.0,NSW,10.0,2017-11-14,False,Approved,Solex,Standard,high,large,1842.92,1105.75,2004-07-25
55,Linc,Jillions,Male,48,Paralegal,Financial Services,Affluent Customer,Yes,7.0,61.0,15 Almo Lane,2029.0,NSW,10.0,2017-03-30,False,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,2003-03-18
55,Linc,Jillions,Male,48,Paralegal,Financial Services,Affluent Customer,Yes,7.0,61.0,15 Almo Lane,2029.0,NSW,10.0,2017-01-10,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2002-08-31
55,Linc,Jillions,Male,48,Paralegal,Financial Services,Affluent Customer,Yes,7.0,61.0,15 Almo Lane,2029.0,NSW,10.0,2017-01-08,True,Approved,Solex,Standard,medium,medium,441.49,84.99,2007-12-11
56,Reese,Ensor,Male,44,VP Sales,Property,Mass Customer,Yes,4.0,21.0,690 Glacier Hill Circle,2127.0,NSW,10.0,2017-05-07,False,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2001-11-25
56,Reese,Ensor,Male,44,VP Sales,Property,Mass Customer,Yes,4.0,21.0,690 Glacier Hill Circle,2127.0,NSW,10.0,2017-03-08,True,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,2004-08-07
56,Reese,Ensor,Male,44,VP Sales,Property,Mass Customer,Yes,4.0,21.0,690 Glacier Hill Circle,2127.0,NSW,10.0,2017-02-18,False,Approved,Giant Bicycles,Road,low,small,590.26,525.33,1992-10-02
56,Reese,Ensor,Male,44,VP Sales,Property,Mass Customer,Yes,4.0,21.0,690 Glacier Hill Circle,2127.0,NSW,10.0,2017-03-14,False,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2005-05-10
